view,feature,class_label,model,available_core_dataset_rows,finite_rho_core_dataset_rows,positive_direction_datasets,negative_direction_datasets,same_direction_dataset_count,adopted_direction,missing_core_datasets,nonfinite_rho_core_datasets,complete_core_matrix,directionally_stable_4_of_5,both_confirmation_q_le_alpha,both_confirmation_match_direction,model_meets_portable_subcriterion
deterministic_crop,spectral_rolloff85_hz,1,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_rolloff85_hz,1,RawBMamba,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,WhisperMFCCMesoNet,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,spectral_slope_db_per_khz,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,Spectra-AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,0,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,Spectra-AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,Res2TCNGuard,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,W2V2-AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,XLSR-SLS,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
deterministic_crop,voiced_fraction,1,RawBMamba,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,W2V2-AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,0,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,Res2TCNGuard,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,clipping_fraction,1,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,Res2TCNGuard,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,WhisperMFCCMesoNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,W2V2-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,0,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,Res2TCNGuard,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,W2V2-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,XLSR-SLS,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,cpp_proxy_db,1,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,Spectra-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,crest_factor_db,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,Spectra-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,WhisperMFCCMesoNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_delta_hz,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,WhisperMFCCMesoNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_iqr_hz,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,Res2TCNGuard,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,WhisperMFCCMesoNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,W2V2-AASIST,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,0,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,Res2TCNGuard,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,W2V2-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,XLSR-SLS,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,f0_median_hz,1,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,WhisperMFCCMesoNet,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,Spectra-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_cv,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,Spectra-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,WhisperMFCCMesoNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,0,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,WhisperMFCCMesoNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,frame_rms_range_db,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,RawTFNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,WhisperMFCCMesoNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,0,RawBMamba,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,Spectra-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,WhisperMFCCMesoNet,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,XLSR-SLS,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,group_delay_var,1,RawBMamba,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,WhisperMFCCMesoNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,W2V2-AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,XLSR-SLS,3,3,3,0,3,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,hnr_db,1,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,WhisperMFCCMesoNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,W2V2-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,XLSR-SLS,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,0,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,Spectra-AASIST,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,Res2TCNGuard,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,RawTFNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,WhisperMFCCMesoNet,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,W2V2-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,XLSR-SLS,3,3,2,1,2,positive,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,inst_freq_dispersion,1,RawBMamba,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,integrated_lufs,0,Spectra-AASIST,3,3,1,2,2,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,integrated_lufs,0,AASIST,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,integrated_lufs,0,Res2TCNGuard,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
full_waveform,integrated_lufs,0,RawTFNet,3,3,0,3,3,negative,InTheWild;ASVspoof5,,False,False,False,False,False
